Data_ID,PMID,Model,Prompt_ID,E1,E2,True_Label,Pred_Label,Raw_Output
4,439781,llama3.2:1b,16,idm,hypotension,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes
7: No"
5,439781,llama3.2:1b,16,prostaglandin,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
6,439781,llama3.2:1b,16,angiotensin,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
7,22836123,llama3.2:1b,16,tacrolimus,scleroderma renal crisis,none,Yes,"1: Yes
2: No"
8,22836123,llama3.2:1b,16,tacrolimus,src,none,Yes,"1: Yes
2: No"
9,22836123,llama3.2:1b,16,tacrolimus,systemic sclerosis,cid,Yes,"1: Yes
2: No
3: Yes
4: No
5: Yes
6: No"
10,22836123,llama3.2:1b,16,tacrolimus,ssc,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No"
11,22836123,llama3.2:1b,16,tacrolimus,thrombotic microangiopathy,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
12,22836123,llama3.2:1b,16,prednisolone,scleroderma renal crisis,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
13,22836123,llama3.2:1b,16,prednisolone,src,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
14,22836123,llama3.2:1b,16,prednisolone,systemic sclerosis,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
15,22836123,llama3.2:1b,16,prednisolone,ssc,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
16,22836123,llama3.2:1b,16,prednisolone,thrombotic microangiopathy,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
17,22836123,llama3.2:1b,16,corticosteroid,scleroderma renal crisis,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
18,22836123,llama3.2:1b,16,corticosteroid,src,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
19,22836123,llama3.2:1b,16,corticosteroid,systemic sclerosis,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No"
0,8701013,llama3.2:1b,17,famotidine,delirium,cid,No,"1: No
2: No
3: No
4: No
5: No
6: No"
1,8701013,llama3.2:1b,17,famotidine,ulcers,none,No,"1: No
2: No
3: No
4: No
5: No
6: No"
2,439781,llama3.2:1b,17,indomethacin,hypotension,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
3,439781,llama3.2:1b,17,sodium,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
4,439781,llama3.2:1b,17,idm,hypotension,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
5,439781,llama3.2:1b,17,prostaglandin,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
6,439781,llama3.2:1b,17,angiotensin,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
7,22836123,llama3.2:1b,17,tacrolimus,scleroderma renal crisis,none,Yes,"1: Yes
2: No"
8,22836123,llama3.2:1b,17,tacrolimus,src,none,Yes,"1: Yes
2: No"
9,22836123,llama3.2:1b,17,tacrolimus,systemic sclerosis,cid,Yes,"1: Yes
2: No"
10,22836123,llama3.2:1b,17,tacrolimus,ssc,cid,Yes,"1: Yes
2: No"
11,22836123,llama3.2:1b,17,tacrolimus,thrombotic microangiopathy,none,Yes,"1: Yes
2: No"
12,22836123,llama3.2:1b,17,prednisolone,scleroderma renal crisis,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
13,22836123,llama3.2:1b,17,prednisolone,src,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
14,22836123,llama3.2:1b,17,prednisolone,systemic sclerosis,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
15,22836123,llama3.2:1b,17,prednisolone,ssc,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
16,22836123,llama3.2:1b,17,prednisolone,thrombotic microangiopathy,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
17,22836123,llama3.2:1b,17,corticosteroid,scleroderma renal crisis,none,Yes,"1: Yes
2: No"
18,22836123,llama3.2:1b,17,corticosteroid,src,none,Yes,"1: Yes
2: No"
19,22836123,llama3.2:1b,17,corticosteroid,systemic sclerosis,cid,Yes,"1: Yes
2: No"
0,8701013,llama3.2:1b,18,famotidine,delirium,cid,No,"1: No
2: No
3: No
4: No
5: No
6: No"
1,8701013,llama3.2:1b,18,famotidine,ulcers,none,No,"1: No
2: No
3: No
4: No
5: No
6: No"
2,439781,llama3.2:1b,18,indomethacin,hypotension,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
3,439781,llama3.2:1b,18,sodium,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes
7: No"
4,439781,llama3.2:1b,18,idm,hypotension,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
5,439781,llama3.2:1b,18,prostaglandin,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
6,439781,llama3.2:1b,18,angiotensin,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes
7: No"
7,22836123,llama3.2:1b,18,tacrolimus,scleroderma renal crisis,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
8,22836123,llama3.2:1b,18,tacrolimus,src,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
9,22836123,llama3.2:1b,18,tacrolimus,systemic sclerosis,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No"
10,22836123,llama3.2:1b,18,tacrolimus,ssc,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No"
11,22836123,llama3.2:1b,18,tacrolimus,thrombotic microangiopathy,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
12,22836123,llama3.2:1b,18,prednisolone,scleroderma renal crisis,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
13,22836123,llama3.2:1b,18,prednisolone,src,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
14,22836123,llama3.2:1b,18,prednisolone,systemic sclerosis,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
15,22836123,llama3.2:1b,18,prednisolone,ssc,none,No,"1: No
2: Yes"
16,22836123,llama3.2:1b,18,prednisolone,thrombotic microangiopathy,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
17,22836123,llama3.2:1b,18,corticosteroid,scleroderma renal crisis,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
18,22836123,llama3.2:1b,18,corticosteroid,src,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
19,22836123,llama3.2:1b,18,corticosteroid,systemic sclerosis,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No"
0,8701013,llama3.2:1b,19,famotidine,delirium,cid,No,"1: No
2: No
3: No
4: No
5: No
6: No"
1,8701013,llama3.2:1b,19,famotidine,ulcers,none,No,"1: No
2: No
3: No
4: No
5: No
6: No"
2,439781,llama3.2:1b,19,indomethacin,hypotension,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
3,439781,llama3.2:1b,19,sodium,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
4,439781,llama3.2:1b,19,idm,hypotension,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
5,439781,llama3.2:1b,19,prostaglandin,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
6,439781,llama3.2:1b,19,angiotensin,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
7,22836123,llama3.2:1b,19,tacrolimus,scleroderma renal crisis,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
8,22836123,llama3.2:1b,19,tacrolimus,src,none,No,"1: No
2: Yes
3: No"
9,22836123,llama3.2:1b,19,tacrolimus,systemic sclerosis,cid,Yes,"1: Yes
2: No
3: Yes
4: No
5: Yes
6: No"
10,22836123,llama3.2:1b,19,tacrolimus,ssc,cid,No,"1: No
2: Yes
3: No"
11,22836123,llama3.2:1b,19,tacrolimus,thrombotic microangiopathy,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
12,22836123,llama3.2:1b,19,prednisolone,scleroderma renal crisis,none,No,"1: No
2: Yes
3: No"
13,22836123,llama3.2:1b,19,prednisolone,src,none,No,"1: No
2: Yes
3: No"
14,22836123,llama3.2:1b,19,prednisolone,systemic sclerosis,none,No,"1: No
2: Yes
3: No"
15,22836123,llama3.2:1b,19,prednisolone,ssc,none,No,"1: No
2: Yes
3: No"
16,22836123,llama3.2:1b,19,prednisolone,thrombotic microangiopathy,none,No,"1: No
2: Yes
3: No"
17,22836123,llama3.2:1b,19,corticosteroid,scleroderma renal crisis,none,No,"1: No
2: Yes
3: No"
18,22836123,llama3.2:1b,19,corticosteroid,src,none,No,"1: No
2: Yes
3: No"
19,22836123,llama3.2:1b,19,corticosteroid,systemic sclerosis,cid,No,"1: No
2: Yes
3: No"
0,8701013,llama3.2:1b,20,famotidine,delirium,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
1,8701013,llama3.2:1b,20,famotidine,ulcers,none,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
2,439781,llama3.2:1b,20,indomethacin,hypotension,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
3,439781,llama3.2:1b,20,sodium,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes
7: No"
4,439781,llama3.2:1b,20,idm,hypotension,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
5,439781,llama3.2:1b,20,prostaglandin,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
6,439781,llama3.2:1b,20,angiotensin,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
7,22836123,llama3.2:1b,20,tacrolimus,scleroderma renal crisis,none,Yes,"1: Yes
2: No"
8,22836123,llama3.2:1b,20,tacrolimus,src,none,Yes,"1: Yes
2: No"
9,22836123,llama3.2:1b,20,tacrolimus,systemic sclerosis,cid,Yes,"1: Yes
2: No"
10,22836123,llama3.2:1b,20,tacrolimus,ssc,cid,Yes,"1: Yes
2: No"
11,22836123,llama3.2:1b,20,tacrolimus,thrombotic microangiopathy,none,No,"1: No
2: Yes"
12,22836123,llama3.2:1b,20,prednisolone,scleroderma renal crisis,none,No,"1: No
2: Yes"
13,22836123,llama3.2:1b,20,prednisolone,src,none,No,"1: No
2: Yes"
14,22836123,llama3.2:1b,20,prednisolone,systemic sclerosis,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
15,22836123,llama3.2:1b,20,prednisolone,ssc,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
16,22836123,llama3.2:1b,20,prednisolone,thrombotic microangiopathy,none,No,"1: No
2: Yes"
17,22836123,llama3.2:1b,20,corticosteroid,scleroderma renal crisis,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
18,22836123,llama3.2:1b,20,corticosteroid,src,none,No,"1: No
2: Yes"
19,22836123,llama3.2:1b,20,corticosteroid,systemic sclerosis,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No"
0,8701013,llama3.2:1b,21,famotidine,delirium,cid,No,"1: No
2: No
3: No
4: No
5: No
6: No"
1,8701013,llama3.2:1b,21,famotidine,ulcers,none,No,"1: No
2: No
3: No
4: No
5: No
6: No"
2,439781,llama3.2:1b,21,indomethacin,hypotension,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No"
3,439781,llama3.2:1b,21,sodium,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
4,439781,llama3.2:1b,21,idm,hypotension,cid,No,"1: No
2: Yes
3: No
4: Yes
5: No
6: Yes"
5,439781,llama3.2:1b,21,prostaglandin,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
6,439781,llama3.2:1b,21,angiotensin,hypotension,none,No,"1: No
2: Yes
3: No
4: Yes
5: No"
7,22836123,llama3.2:1b,21,tacrolimus,scleroderma renal crisis,none,No,"1: No
2: Yes"
8,22836123,llama3.2:1b,21,tacrolimus,src,none,No,"1: No
2: Yes"
9,22836123,llama3.2:1b,21,tacrolimus,systemic sclerosis,cid,No,"1: No
2: Yes"
10,22836123,llama3.2:1b,21,tacrolimus,ssc,cid,No,"1: No
2: Yes"
11,22836123,llama3.2:1b,21,tacrolimus,thrombotic microangiopathy,none,No,"1: No
2: Yes"
12,22836123,llama3.2:1b,21,prednisolone,scleroderma renal crisis,none,No,"1: No
2: Yes"
13,22836123,llama3.2:1b,21,prednisolone,src,none,No,"1: No
2: Yes"
14,22836123,llama3.2:1b,21,prednisolone,systemic sclerosis,none,No,"1: No
2: Yes"
15,22836123,llama3.2:1b,21,prednisolone,ssc,none,No,"1: No
2: Yes"
16,22836123,llama3.2:1b,21,prednisolone,thrombotic microangiopathy,none,No,"1: No
2: Yes"
17,22836123,llama3.2:1b,21,corticosteroid,scleroderma renal crisis,none,No,"1: No
2: Yes"
18,22836123,llama3.2:1b,21,corticosteroid,src,none,No,"1: No
2: Yes"
19,22836123,llama3.2:1b,21,corticosteroid,systemic sclerosis,cid,No,"1: No
2: Yes"
